2026-05-16 21:38:22 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 02:28:47 - INFO - epoch-91, train_loss-0.2623, train_rmse-0.5121, valid_rmse-0.6668, valid_pr-0.8241
2026-05-17 02:31:42 - INFO - epoch-92, train_loss-0.2637, train_rmse-0.5135, valid_rmse-0.6631, valid_pr-0.8253
2026-05-17 02:34:35 - INFO - epoch-93, train_loss-0.2614, train_rmse-0.5113, valid_rmse-0.6798, valid_pr-0.8260
2026-05-17 02:37:35 - INFO - epoch-94, train_loss-0.2597, train_rmse-0.5096, valid_rmse-0.6746, valid_pr-0.8247
2026-05-17 02:40:31 - INFO - epoch-95, train_loss-0.2585, train_rmse-0.5084, valid_rmse-0.6707, valid_pr-0.8257
2026-05-17 02:43:24 - INFO - epoch-96, train_loss-0.2587, train_rmse-0.5087, valid_rmse-0.6607, valid_pr-0.8268
2026-05-17 02:46:13 - INFO - epoch-97, train_loss-0.2567, train_rmse-0.5067, valid_rmse-0.6657, valid_pr-0.8234
2026-05-17 02:49:04 - INFO - epoch-98, train_loss-0.2568, train_rmse-0.5067, valid_rmse-0.6651, valid_pr-0.8271
2026-05-17 02:51:54 - INFO - epoch-99, train_loss-0.2547, train_rmse-0.5046, valid_rmse-0.6737, valid_pr-0.8254
2026-05-17 02:54:43 - INFO - epoch-100, train_loss-0.2528, train_rmse-0.5028, valid_rmse-0.6624, valid_pr-0.8256
2026-05-17 02:57:36 - INFO - epoch-101, train_loss-0.2541, train_rmse-0.5041, valid_rmse-0.6707, valid_pr-0.8242
2026-05-17 03:00:26 - INFO - epoch-102, train_loss-0.2515, train_rmse-0.5015, valid_rmse-0.6685, valid_pr-0.8217
2026-05-17 03:03:18 - INFO - epoch-103, train_loss-0.2531, train_rmse-0.5031, valid_rmse-0.6729, valid_pr-0.8245
2026-05-17 03:06:08 - INFO - epoch-104, train_loss-0.2520, train_rmse-0.5020, valid_rmse-0.6778, valid_pr-0.8214
2026-05-17 03:09:00 - INFO - epoch-105, train_loss-0.2491, train_rmse-0.4991, valid_rmse-0.6597, valid_pr-0.8298
2026-05-17 03:11:52 - INFO - epoch-106, train_loss-0.2494, train_rmse-0.4994, valid_rmse-0.6869, valid_pr-0.8185
2026-05-17 03:14:43 - INFO - epoch-107, train_loss-0.2490, train_rmse-0.4990, valid_rmse-0.6604, valid_pr-0.8241
2026-05-17 03:17:36 - INFO - epoch-108, train_loss-0.2493, train_rmse-0.4993, valid_rmse-0.6614, valid_pr-0.8245
2026-05-17 03:20:26 - INFO - epoch-109, train_loss-0.2455, train_rmse-0.4955, valid_rmse-0.6770, valid_pr-0.8213
2026-05-17 03:23:19 - INFO - epoch-110, train_loss-0.2469, train_rmse-0.4969, valid_rmse-0.6656, valid_pr-0.8248
2026-05-17 03:26:16 - INFO - epoch-111, train_loss-0.2459, train_rmse-0.4959, valid_rmse-0.6766, valid_pr-0.8196
2026-05-17 03:29:12 - INFO - epoch-112, train_loss-0.2444, train_rmse-0.4944, valid_rmse-0.6674, valid_pr-0.8219
2026-05-17 03:32:03 - INFO - epoch-113, train_loss-0.2437, train_rmse-0.4936, valid_rmse-0.6887, valid_pr-0.8141
2026-05-17 03:34:54 - INFO - epoch-114, train_loss-0.2412, train_rmse-0.4912, valid_rmse-0.6770, valid_pr-0.8207
2026-05-17 03:37:45 - INFO - epoch-115, train_loss-0.2417, train_rmse-0.4916, valid_rmse-0.6800, valid_pr-0.8204
2026-05-17 03:40:39 - INFO - epoch-116, train_loss-0.2404, train_rmse-0.4904, valid_rmse-0.6658, valid_pr-0.8273
2026-05-17 03:43:33 - INFO - epoch-117, train_loss-0.2394, train_rmse-0.4892, valid_rmse-0.6807, valid_pr-0.8194
2026-05-17 03:46:30 - INFO - epoch-118, train_loss-0.2397, train_rmse-0.4896, valid_rmse-0.6704, valid_pr-0.8238
2026-05-17 03:49:21 - INFO - epoch-119, train_loss-0.2388, train_rmse-0.4887, valid_rmse-0.6805, valid_pr-0.8249
2026-05-17 03:52:13 - INFO - epoch-120, train_loss-0.2388, train_rmse-0.4887, valid_rmse-0.6748, valid_pr-0.8198
2026-05-17 03:55:05 - INFO - epoch-121, train_loss-0.2386, train_rmse-0.4885, valid_rmse-0.6629, valid_pr-0.8249
2026-05-17 03:57:56 - INFO - epoch-122, train_loss-0.2376, train_rmse-0.4874, valid_rmse-0.6667, valid_pr-0.8248
2026-05-17 04:00:48 - INFO - epoch-123, train_loss-0.2360, train_rmse-0.4858, valid_rmse-0.6642, valid_pr-0.8238
2026-05-17 04:03:38 - INFO - epoch-124, train_loss-0.2361, train_rmse-0.4859, valid_rmse-0.6652, valid_pr-0.8247
2026-05-17 04:06:30 - INFO - epoch-125, train_loss-0.2366, train_rmse-0.4864, valid_rmse-0.6695, valid_pr-0.8244
2026-05-17 04:09:21 - INFO - epoch-126, train_loss-0.2342, train_rmse-0.4839, valid_rmse-0.6688, valid_pr-0.8210
2026-05-17 04:12:12 - INFO - epoch-127, train_loss-0.2362, train_rmse-0.4860, valid_rmse-0.6634, valid_pr-0.8273
2026-05-17 04:15:05 - INFO - epoch-128, train_loss-0.2332, train_rmse-0.4829, valid_rmse-0.6703, valid_pr-0.8250
2026-05-17 04:17:58 - INFO - epoch-129, train_loss-0.2339, train_rmse-0.4836, valid_rmse-0.6690, valid_pr-0.8240
2026-05-17 04:20:48 - INFO - epoch-130, train_loss-0.2327, train_rmse-0.4824, valid_rmse-0.6793, valid_pr-0.8202
2026-05-17 04:23:43 - INFO - epoch-131, train_loss-0.2317, train_rmse-0.4813, valid_rmse-0.6639, valid_pr-0.8280
2026-05-17 04:26:36 - INFO - epoch-132, train_loss-0.2307, train_rmse-0.4803, valid_rmse-0.6670, valid_pr-0.8257
2026-05-17 04:29:26 - INFO - epoch-133, train_loss-0.2326, train_rmse-0.4823, valid_rmse-0.6588, valid_pr-0.8258
2026-05-17 04:32:17 - INFO - epoch-134, train_loss-0.2294, train_rmse-0.4789, valid_rmse-0.6637, valid_pr-0.8265
2026-05-17 04:35:12 - INFO - epoch-135, train_loss-0.2311, train_rmse-0.4808, valid_rmse-0.6613, valid_pr-0.8258
2026-05-17 04:38:04 - INFO - epoch-136, train_loss-0.2304, train_rmse-0.4800, valid_rmse-0.6625, valid_pr-0.8284
2026-05-17 04:40:57 - INFO - epoch-137, train_loss-0.2291, train_rmse-0.4787, valid_rmse-0.6681, valid_pr-0.8249
2026-05-17 04:43:49 - INFO - epoch-138, train_loss-0.2283, train_rmse-0.4778, valid_rmse-0.6717, valid_pr-0.8227
2026-05-17 04:46:41 - INFO - epoch-139, train_loss-0.2275, train_rmse-0.4770, valid_rmse-0.6730, valid_pr-0.8248
2026-05-17 04:49:36 - INFO - epoch-140, train_loss-0.2283, train_rmse-0.4778, valid_rmse-0.6745, valid_pr-0.8219
2026-05-17 04:52:26 - INFO - epoch-141, train_loss-0.2257, train_rmse-0.4750, valid_rmse-0.6735, valid_pr-0.8243
2026-05-17 04:55:18 - INFO - epoch-142, train_loss-0.2256, train_rmse-0.4750, valid_rmse-0.6664, valid_pr-0.8249
2026-05-17 04:58:12 - INFO - epoch-143, train_loss-0.2251, train_rmse-0.4744, valid_rmse-0.6779, valid_pr-0.8240
2026-05-17 05:01:08 - INFO - epoch-144, train_loss-0.2246, train_rmse-0.4739, valid_rmse-0.6679, valid_pr-0.8242
2026-05-17 05:04:01 - INFO - epoch-145, train_loss-0.2261, train_rmse-0.4755, valid_rmse-0.6706, valid_pr-0.8246
2026-05-17 05:06:53 - INFO - epoch-146, train_loss-0.2247, train_rmse-0.4741, valid_rmse-0.6768, valid_pr-0.8211
